stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,location_type,parent_station,date_donnee
P2506,2506,Lauzières,[LauziNi] AScen,46.208344,-1.186213,0,A1979,2023-10-20 04:01:38.0
P2507,2507,Lauzières,[LauziPV] Abri,46.208269,-1.186302,0,A1979,2023-10-20 04:01:38.0
P2508,2508,Le Grimaud,"",46.201017,-1.171956,0,A1981,2023-10-20 04:01:38.0
P2509,2509,Le Grimaud,"",46.200946,-1.171939,0,A1981,2023-10-20 04:01:38.0
P2510,2510,Le Nalbret,"",46.200749,-1.166971,0,A5721,2023-10-20 04:01:38.0
P2511,2511,Le Nalbret,"",46.200684,-1.167019,0,A5721,2023-10-20 04:01:38.0
P2512,2512,Le Payaud,"",46.200531,-1.125168,0,A5014,2023-10-20 04:01:38.0
P2513,2513,Le Payaud,"",46.200988,-1.123912,0,A5014,2023-10-20 04:01:38.0
P2514,2514,Le Payaud,"",46.200815,-1.12452,0,A5014,2023-10-20 04:01:38.0
P2515,2515,Les Allées Vieljeux,[AlVieNi] AScen,46.206211,-1.160266,0,A5722,2023-10-20 04:01:38.0
P2516,2516,Les Allées Vieljeux,[AlViePV] Abri,46.206019,-1.160408,0,A5722,2023-10-20 04:01:38.0
P2517,2517,Les Hauts de Nieul,[HNieuNi] AScen,46.204588,-1.180458,0,A4521,2023-10-20 04:01:38.0
P2518,2518,Les Hauts de Nieul,[HNieuPV] Abri,46.2045,-1.180497,0,A4521,2023-10-20 04:01:38.0
P2519,2519,L'Ouaille,[OuailPV] Abri,46.209475,-1.184938,0,A1978,2023-10-20 04:01:38.0
P2520,2520,Mairie de Nieul-sur-Mer,[MaiNiNi] AScen,46.20943,-1.163394,0,A5723,2023-10-20 04:01:38.0
P2521,2521,Mairie de Nieul-sur-Mer,[MaiNiPV] Abri,46.209305,-1.163822,0,A5723,2023-10-20 04:01:38.0
P2522,2522,Moulin Ragot,[MoRagNi] AScen,46.199822,-1.159925,0,A1983,2023-10-20 04:01:38.0
P2523,2523,Moulin Ragot,[MoRagPV] Abri,46.199619,-1.159888,0,A1983,2023-10-20 04:01:38.0
P2524,2524,Nieul Le Gô,[GoNieNi] AScen,46.209022,-1.158122,0,A1980,2023-10-20 04:01:38.0
P2525,2525,Nieul Le Gô,[GoNiePV] Abri,46.20883,-1.158291,0,A1980,2023-10-20 04:01:38.0
P2526,2526,Salle Polyvalente de Nieul,[SaPNiNi] AScen,46.204791,-1.172047,0,A1985,2023-10-20 04:01:38.0
P2527,2527,Salle Polyvalente de Nieul,[SaPNiPV] Abri,46.204586,-1.17198,0,A1985,2023-10-20 04:01:38.0
P2528,2528,Val Hureau,"",46.211655,-1.159966,0,A1986,2023-10-20 04:01:38.0
P2529,2529,Val Hureau,"",46.211652,-1.16007,0,A1986,2023-10-20 04:01:38.0
P2700,2700,Coulonge,"",46.226502,-1.139587,0,A1615,2023-10-20 04:01:38.0
P2701,2701,Coulonge,"",46.226046,-1.140115,0,A1615,2023-10-20 04:01:38.0
P2702,2702,Eglise de Marsilly,"",46.230283,-1.138157,0,A6533,2023-10-20 04:01:38.0
P2703,2703,Horizon,"",46.232208,-1.145081,0,A1616,2023-10-20 04:01:38.0
P2704,2704,Les Moindreaux,"",46.239833,-1.123083,0,A7046,2023-10-20 04:01:38.0
P2705,2705,Mairie de Marsilly,"",46.229771,-1.134281,0,A5717,2023-10-20 04:01:38.0
P2706,2706,Mairie de Marsilly,"",46.230006,-1.135357,0,A5717,2023-10-20 04:01:38.0
P2707,2707,Moulin d'Amour de Marsilly,"",46.230738,-1.148222,0,A5718,2023-10-20 04:01:38.0
P2708,2708,Moulin Neuf,"",46.220459,-1.149275,0,A1618,2023-10-20 04:01:38.0
P2709,2709,Moulin Neuf,"",46.220509,-1.14933,0,A1618,2023-10-20 04:01:38.0
P2710,2710,Nantilly Beauvoirs,"",46.233026,-1.129802,0,A1620,2023-10-20 04:01:38.0
P2711,2711,Nantilly Beauvoirs,"",46.234302,-1.128964,0,A1620,2023-10-20 04:01:38.0
P2712,2712,Place de Nantilly,"",46.229624,-1.132065,0,A1621,2023-10-20 04:01:38.0
P2713,2713,Place de Nantilly,"",46.229903,-1.131062,0,A1621,2023-10-20 04:01:38.0
P2800,2800,Les Tamaris,"",46.246908,-1.118184,0,A5557,2023-10-20 04:01:38.0
P2801,2801,Les Tamaris,"",46.245642,-1.11943,0,A5557,2023-10-20 04:01:38.0
P2802,2802,Mairie d'Esnandes,"",46.24959,-1.115963,0,A1158,2023-10-20 04:01:38.0
P2803,2803,Mairie d'Esnandes,"",46.249649,-1.11606,0,A1158,2023-10-20 04:01:38.0
P2804,2804,Salle des Fêtes d'Esnandes,"",46.251874,-1.114527,0,A5707,2023-10-20 04:01:38.0
P2805,2805,Salle des Fêtes d'Esnandes,"",46.252175,-1.114523,0,A5707,2023-10-20 04:01:38.0
P3000,3000,18 Juin,[18juiBe] ASpln,46.176066,-1.112947,0,A6084,2023-10-20 04:01:38.0
P3001,3001,18 Juin,[18juiMn] Abri,46.176016,-1.112566,0,A6084,2023-10-20 04:01:38.0
P3002,3002,Beaulieu Sud,[BeSudBe] ASpln,46.173797,-1.119838,0,A5854,2023-10-20 04:01:38.0
P3003,3003,Beaulieu Sud,[BeSudMn] ASpln,46.173902,-1.119866,0,A5854,2023-10-20 04:01:38.0
P3004,3004,Allemagne,[AllemBe] Abri,46.177769,-1.121641,0,A5725,2023-10-20 04:01:38.0
P3005,3005,Allemagne,[AllemMn] Abri,46.178025,-1.121747,0,A5725,2023-10-20 04:01:38.0
P3006,3006,Alsace Lorraine,"",46.18703,-1.112862,0,A4990,2023-10-20 04:01:38.0
P3007,3007,Alsace Lorraine,"",46.187083,-1.112891,0,A4990,2023-10-20 04:01:38.0
P3008,3008,Baillac,[BaillPV] AScln,46.183716,-1.117452,0,A4991,2023-10-20 04:01:38.0
P3009,3009,Baillac,[BaillSX] AScln,46.183505,-1.117102,0,A4991,2023-10-20 04:01:38.0
P3010,3010,Beaulieu Centre,[BeCenBe] ASpln,46.17753,-1.10643,0,A6085,2023-10-20 04:01:38.0
P3011,3011,Beaulieu Centre,[BeCenMn] ASpln,46.17748,-1.106613,0,A6085,2023-10-20 04:01:38.0
P3012,3012,P+R Beaulieu,[BeP+RMn] Abri,46.179163,-1.103505,0,A8030,2023-10-20 04:01:38.0
P3013,3013,Beaulieu Plus,[BePluBe] ASpln,46.176563,-1.109716,0,A8029,2023-10-20 04:01:38.0
P3014,3014,Beaulieu Plus,[BePluMn] ASpln,46.176513,-1.10988,0,A8029,2023-10-20 04:01:38.0
P3015,3015,Belle Etoile,"",46.181402,-1.099635,0,A5032,2023-10-20 04:01:38.0
P3016,3016,Belle Etoile,"",46.181523,-1.099142,0,A5032,2023-10-20 04:01:38.0
P3017,3017,Bourgogne,[BgognBe] ASpln,46.172363,-1.124438,0,A5712,2023-10-20 04:01:38.0
P3018,3018,Centre de Soins,[CSoinPV] Abri,46.175141,-1.131386,0,A2270,2023-10-20 04:01:38.0
P3019,3019,CIL,[CILPuPu],46.18309,-1.120651,0,A4998,2023-10-20 04:01:38.0
P3020,3020,CIL,[CILPuPV],46.182926,-1.120732,0,A4998,2023-10-20 04:01:38.0
P3021,3021,Clinique,[CliniBe] Abri,46.17363,-1.126758,0,A5713,2023-10-20 04:01:38.0
P3022,3022,Eglise de Puilboreau,[EglPuPV] Abri,46.18578,-1.118194,0,A5005,2023-10-20 04:01:38.0
P3023,3023,Eglise de Puilboreau,[EglPuSX] AScen,46.185488,-1.117927,0,A5005,2023-10-20 04:01:38.0
P3024,3024,Espace Commercial,[EsComBe] Abri,46.175016,-1.116427,0,A6083,2023-10-20 04:01:38.0
P3025,3025,Espace Commercial,[EsComMn] Abri,46.174938,-1.116627,0,A6083,2023-10-20 04:01:38.0
P3026,3026,Fief de la Mare,"",46.178252,-1.130398,0,A5007,2023-10-20 04:01:38.0
P3027,3027,Fief de la Mare,"",46.178071,-1.130757,0,A5007,2023-10-20 04:01:38.0
P3028,3028,France,[FrncePV] Abri,46.177002,-1.117266,0,A6839,2023-10-20 04:01:38.0
P3029,3029,France,[FrnceSX] AScen,46.177144,-1.117,0,A6839,2023-10-20 04:01:38.0
P3030,3030,Grammont,"",46.185556,-1.098434,0,A6547,2023-10-20 04:01:38.0
P3031,3031,Grammont,"",46.185861,-1.099186,0,A6547,2023-10-20 04:01:38.0
P3032,3032,La Cossarderie,"",46.184911,-1.095457,0,A6691,2023-10-20 04:01:38.0
P3033,3033,La Cossarderie,"",46.184941,-1.095601,0,A6691,2023-10-20 04:01:38.0
P3034,3034,La Descenderie,[DescePV] Abri,46.176333,-1.13445,0,A4943,2023-10-20 04:01:38.0
P3035,3035,La Motte,"",46.183945,-1.096434,0,A5011,2023-10-20 04:01:38.0
P3036,3036,La Motte,"",46.182784,-1.096968,0,A5011,2023-10-20 04:01:38.0
P3037,3037,L'Abbaye,"",46.194611,-1.119099,0,A5012,2023-10-20 04:01:38.0
P3038,3038,L'Abbaye,"",46.194673,-1.119142,0,A5012,2023-10-20 04:01:38.0
P3039,3039,Le Château,[ChteaPV] AScln,46.188072,-1.117691,0,A5013,2023-10-20 04:01:38.0
P3040,3040,Le Château,[ChteaSX] AScen,46.188102,-1.117469,0,A5013,2023-10-20 04:01:38.0
P3041,3041,Le Pressoir,"",46.181658,-1.123893,0,A6620,2023-10-20 04:01:38.0
P3042,3042,Le Pressoir,"",46.181715,-1.123507,0,A6620,2023-10-20 04:01:38.0
P3043,3043,Le Treuil,[LeTreBe] ASpln,46.174302,-1.127505,0,A5030,2023-10-20 04:01:38.0
P3044,3044,Le Treuil,[LeTreMn] ASpln,46.174258,-1.127611,0,A5030,2023-10-20 04:01:38.0
P3045,3045,Les Fléneaux,"",46.181209,-1.11378,0,A5018,2023-10-20 04:01:38.0
P3046,3046,Les Fléneaux,"",46.181259,-1.113586,0,A5018,2023-10-20 04:01:38.0
P3047,3047,Les Grands Champs,[GraChPV] Abri,46.190227,-1.116049,0,A5019,2023-10-20 04:01:38.0
P3048,3048,Les Grands Champs,[GraChSX] AScen,46.190269,-1.115738,0,A5019,2023-10-20 04:01:38.0
P3049,3049,Les Rouillons,"",46.180565,-1.124643,0,A7254,2023-10-20 04:01:38.0
P3050,3050,Les Rouillons,"",46.180691,-1.124583,0,A7254,2023-10-20 04:01:38.0
P3051,3051,Les Vignes Pourpres,[VigPoPV] Abri,46.180975,-1.116233,0,A7523,2023-10-20 04:01:38.0
P3052,3052,Les Vignes Pourpres,[VigPoSX] AScen,46.181025,-1.116091,0,A7523,2023-10-20 04:01:38.0
P3053,3053,Malemort,"",46.177803,-1.114436,0,A6087,2023-10-20 04:01:38.0
P3054,3054,Treuil Gras,"",46.179142,-1.108098,0,A5727,2023-10-20 04:01:38.0
P3055,3055,Treuil Gras,"",46.178944,-1.108537,0,A5727,2023-10-20 04:01:38.0
P3400,3400,Champ de Foire,"",46.205549,-1.100894,0,A3232,2023-10-20 04:01:38.0
P3401,3401,Champ de Foire,"",46.205434,-1.100835,0,A3232,2023-10-20 04:01:38.0
P3402,3402,Fief Dompierre,"",46.199684,-1.098319,0,A3234,2023-10-20 04:01:38.0
P3403,3403,La Godinerie,"",46.213388,-1.070418,0,A6550,2023-10-20 04:01:38.0
P3404,3404,La Godinerie,"",46.213323,-1.070471,0,A6550,2023-10-20 04:01:38.0
P3405,3405,La Ribotelière,[RibotPV] Abri,46.206911,-1.109913,0,A3236,2023-10-20 04:01:38.0
P3406,3406,La Ribotelière,[RibotSX] AScen,46.207269,-1.113158,0,A3236,2023-10-20 04:01:38.0
P3407,3407,La Sauzaie,"",46.215036,-1.075423,0,A3237,2023-10-20 04:01:38.0
P3409,3409,L'Aubreçay (Rue J.Bart),"",46.210923,-1.135889,0,A1977,2023-10-20 04:01:38.0
P3410,3410,L'Aubreçay (Rue D.Trouin),"",46.210883,-1.134053,0,A1977,2023-10-20 04:01:38.0
P3411,3411,Le Paradis,[ParadSX] Abri,46.199252,-1.106216,0,A3239,2023-10-20 04:01:38.0
P3412,3412,Le Paradis,[ParadPV] Abri,46.199155,-1.106413,0,A3239,2023-10-20 04:01:38.0
P3413,3413,Océan,[OceanPV] Abri,46.206311,-1.105186,0,A3240,2023-10-20 04:01:38.0
P3414,3414,Océan,[OceanSX] AScln,46.206413,-1.105286,0,A3240,2023-10-20 04:01:38.0
P3415,3415,Salle des Fêtes de Saint-Xandre,[SFeSXPV] AScln,46.2028,-1.102769,0,A3246,2023-10-20 04:01:38.0
P3416,3416,Salle des Fêtes de Saint-Xandre,[SFeSXSX] AScen,46.203088,-1.10248,0,A3246,2023-10-20 04:01:38.0
P3417,3417,Trente Vents,"",46.213702,-1.093975,0,A3247,2023-10-20 04:01:38.0
P3418,3418,Trente Vents,"",46.214658,-1.094541,0,A3247,2023-10-20 04:01:38.0
P3419,3419,La Sauzaie,"",46.214945,-1.07538,0,A3237,2023-10-20 04:01:38.0
P3420,3420,Salle des Fêtes de Saint-Xandre,"",46.20203,-1.102325,0,A3246,2023-10-20 04:01:38.0
P3421,3421,Curie-Sports,"",46.206077,-1.092776,0,A5938,2023-10-20 04:01:38.0
P3422,3422,Curie-Sports,"",46.206049,-1.092706,0,A5938,2023-10-20 04:01:38.0
P3423,3423,Curie-Plumier,"",46.202858,-1.093294,0,A5939,2023-10-20 04:01:38.0
P3424,3424,Curie-Plumier,"",46.20288,-1.093195,0,A5939,2023-10-20 04:01:38.0
P3425,3425,Fief Dompierre,"",46.199893,-1.098178,0,A3234,2023-10-20 04:01:38.0
P4000,4000,Belle Croix,"",46.180002,-1.048841,0,A5701,2023-10-20 04:01:38.0
P4001,4001,Belle Croix,"",46.179351,-1.048765,0,A5701,2023-10-20 04:01:38.0
P4002,4002,Belle Croix,"",46.17961,-1.048457,0,A5701,2023-10-20 04:01:38.0
P4003,4003,Belle Croix,"",46.179288,-1.048824,0,A5701,2023-10-20 04:01:38.0
P4004,4004,Chagnolet,[ChagnCB] AScen,46.176383,-1.092566,0,A1064,2023-10-20 04:01:38.0
P4005,4005,Chagnolet,[ChagnDo] Abri,46.176372,-1.092402,0,A1064,2023-10-20 04:01:38.0
P4006,4006,Chagnolet les Frênes,[ChaFrCB] Abri,46.174411,-1.092344,0,A5702,2023-10-20 04:01:38.0
P4007,4007,Chagnolet les Frênes,[ChaFrDo] Abri,46.174408,-1.092236,0,A5702,2023-10-20 04:01:38.0
P4008,4008,Chagnolet Rompsay,[ChaRoCB] AScen,46.171327,-1.094547,0,A5703,2023-10-20 04:01:38.0
P4009,4009,Chagnolet Rompsay,[ChaRoDo] Abri,46.171213,-1.094463,0,A5703,2023-10-20 04:01:38.0
P4010,4010,Champlain,"",46.184439,-1.065305,0,A5708,2023-10-20 04:01:38.0
P4011,4011,Champlain,"",46.184404,-1.064967,0,A5708,2023-10-20 04:01:38.0
P4012,4012,Collège Marc Chagall,"",46.188668,-1.058008,0,A6350,2023-10-20 04:01:38.0
P4013,4013,Corne Neuve,"",46.174219,-1.06482,0,A8003,2023-10-20 04:01:38.0
P4014,4014,Corne Neuve,"",46.174339,-1.064707,0,A8003,2023-10-20 04:01:38.0
P4015,4015,Galland,"",46.188583,-1.068446,0,A1063,2023-10-20 04:01:38.0
P4016,4016,Galland,"",46.188651,-1.068429,0,A1063,2023-10-20 04:01:38.0
P4017,4017,Garenne,"",46.186183,-1.068884,0,A5704,2023-10-20 04:01:38.0
P4018,4018,Garenne,"",46.186214,-1.068752,0,A5704,2023-10-20 04:01:38.0
P4019,4019,La Fromagère,"",46.191324,-1.074976,0,A3885,2023-10-20 04:01:38.0
P4020,4020,La Fromagère,"",46.191459,-1.075866,0,A3885,2023-10-20 04:01:38.0
P4021,4021,La Grelèterie,"",46.186665,-1.089126,0,A1071,2023-10-20 04:01:38.0
P4022,4022,La Grelèterie,"",46.186475,-1.089871,0,A1071,2023-10-20 04:01:38.0
P4023,4023,Les Brandes,"",46.18743,-1.08382,0,A1073,2023-10-20 04:01:38.0
P4024,4024,Les Brandes,"",46.187514,-1.083874,0,A1073,2023-10-20 04:01:38.0
P4025,4025,Les Fleurs,"",46.186975,-1.070096,0,A7012,2023-10-20 04:01:38.0
P4026,4026,Les Grelettes,"",46.186024,-1.06039,0,A5705,2023-10-20 04:01:38.0
P4027,4027,Les Grelettes,"",46.185934,-1.060396,0,A5705,2023-10-20 04:01:38.0
P4028,4028,Libération,"",46.192745,-1.057834,0,A6579,2023-10-20 04:01:38.0
P4029,4029,Libération,"",46.192697,-1.058019,0,A6579,2023-10-20 04:01:38.0
P4030,4030,Mairie de Dompierre,"",46.189331,-1.062076,0,A5706,2023-10-20 04:01:38.0
P4031,4031,Mairie de Dompierre,"",46.189355,-1.062121,0,A5706,2023-10-20 04:01:38.0
P4032,4032,Mouillepieds,"",46.207376,-1.04897,0,A1074,2023-10-20 04:01:38.0
P4033,4033,Mouillepieds,"",46.207278,-1.048909,0,A1074,2023-10-20 04:01:38.0
P4035,4035,Four à Chaux,"",46.175198,-1.065228,0,A4035,2023-10-20 04:01:38.0
P4400,4400,Chavagne,"",46.194177,-1.022582,0,A3160,2023-10-20 04:01:38.0
P4401,4401,Chavagne,"",46.194066,-1.022615,0,A3160,2023-10-20 04:01:38.0
P4402,4402,Chemin de la Ville,"",46.183241,-1.009776,0,A6089,2023-10-20 04:01:38.0
P4403,4403,Eglise de Sainte Soulle,"",46.185821,-1.009399,0,A3163,2023-10-20 04:01:38.0
P4404,4404,Eglise de Sainte Soulle,"",46.185725,-1.009417,0,A3163,2023-10-20 04:01:38.0
P4405,4405,Fief des Prises,"",46.203159,-1.026247,0,A6548,2023-10-20 04:01:38.0
P4406,4406,La Chevalerie,"",46.190675,-1.018006,0,A6549,2023-10-20 04:01:38.0
P4407,4407,La Grimenaudière,"",46.206209,-1.04775,0,A3886,2023-10-20 04:01:38.0
P4408,4408,La Grimenaudière,"",46.206248,-1.047862,0,A3886,2023-10-20 04:01:38.0
P4409,4409,Les Fortines,"",46.184424,-1.04445,0,A6088,2023-10-20 04:01:38.0
P4410,4410,Les Fortines,"",46.184527,-1.044475,0,A6088,2023-10-20 04:01:38.0
P4411,4411,Les Fortines,"",46.184391,-1.044155,0,A6088,2023-10-20 04:01:38.0
P4414,4414,Les Guillaudes,"",46.190058,-1.023038,0,A5730,2023-10-20 04:01:38.0
P4415,4415,Les Guillaudes,"",46.18998,-1.023033,0,A5730,2023-10-20 04:01:38.0
P4416,4416,Les Petites Rivières,"",46.200794,-1.050156,0,A3167,2023-10-20 04:01:38.0
P4417,4417,Les Petites Rivières,"",46.200806,-1.050339,0,A3167,2023-10-20 04:01:38.0
P4418,4418,Mairie de Sainte Soulle,"",46.18741,-1.012672,0,A3168,2023-10-20 04:01:38.0
P4419,4419,Mairie de Sainte Soulle,"",46.187368,-1.012692,0,A3168,2023-10-20 04:01:38.0
P4420,4420,Pont de Grolleau,"",46.195429,-1.052767,0,A5731,2023-10-20 04:01:38.0
P4421,4421,Pont de Grolleau,"",46.195376,-1.052738,0,A5731,2023-10-20 04:01:38.0
P4422,4422,Pont de la Fumate,"",46.188959,-1.052025,0,A5732,2023-10-20 04:01:38.0
P4423,4423,Pont de la Fumate,"",46.188937,-1.051858,0,A5732,2023-10-20 04:01:38.0
P4424,4424,La Roche Bertin,"",46.188606,-1.016462,0,A5729,2023-10-20 04:01:38.0
P4425,4425,La Roche Bertin,"",46.188548,-1.016483,0,A5729,2023-10-20 04:01:38.0
P4426,4426,Saint-Coux,"",46.183268,-0.973165,0,A3170,2023-10-20 04:01:38.0
P4427,4427,Saint-Coux,"",46.184484,-0.975858,0,A3170,2023-10-20 04:01:38.0
P4428,4428,Usseau Ecole,"",46.201978,-1.030399,0,A3171,2023-10-20 04:01:38.0
P4429,4429,Usseau Ecole,"",46.202129,-1.030496,0,A3171,2023-10-20 04:01:38.0
P4600,4600,Eglise de Vérines,"",46.193678,-0.967899,0,A6409,2023-10-20 04:01:38.0
